"Date","Price","Open","High","Low","Change %"
"11/30/2020","-0.025","-0.017","-0.017","-0.025","66.67%"
"11/27/2020","-0.015","-0.015","-0.015","-0.015","0.00%"
"11/26/2020","-0.015","-0.015","-0.015","-0.015","-46.43%"
"11/25/2020","-0.028","-0.028","-0.028","-0.028","3.70%"
"11/24/2020","-0.027","-0.027","-0.027","-0.027","-203.85%"
"11/23/2020","0.026","-0.087","-0.087","-0.087","-142.62%"
"11/20/2020","-0.061","-0.061","-0.061","-0.061","38.64%"
"11/19/2020","-0.044","-0.044","-0.044","-0.044","4.76%"
"11/18/2020","-0.042","-0.042","-0.042","-0.042","2.44%"
"11/17/2020","-0.041","-0.041","-0.041","-0.041","5.13%"
"11/16/2020","-0.039","-0.039","-0.039","-0.039","30.00%"
"11/13/2020","-0.030","-0.030","-0.030","-0.030","-300.00%"
"11/12/2020","0.015","0.015","0.015","0.015","-144.78%"
"11/10/2020","-0.034","-0.034","-0.034","-0.034","-14.10%"
"11/09/2020","-0.039","-0.039","-0.039","-0.039","-230.00%"
"11/06/2020","0.030","0.030","0.030","0.030","100.00%"
"11/05/2020","0.015","0.015","0.015","0.015","-46.43%"
"11/04/2020","0.028","0.028","0.028","0.028","100.00%"
"11/03/2020","0.014","0.027","0.041","0.014","-17.65%"
"11/02/2020","0.017","0.017","0.017","0.017","13.33%"
"10/30/2020","0.015","0.015","0.015","0.015","0.00%"
"10/29/2020","0.015","0.015","0.015","0.015","-46.43%"
"10/28/2020","0.028","0.028","0.028","0.028","3.70%"
"10/27/2020","0.027","0.027","0.027","0.027","58.82%"
"10/26/2020","0.017","0.017","0.017","0.017","13.33%"
"10/23/2020","0.015","0.015","0.015","0.015","0.00%"
"10/22/2020","0.015","0.015","0.015","0.015","7.14%"
"10/21/2020","0.014","0.014","0.014","0.014","-65.85%"
"10/20/2020","0.041","0.041","0.041","0.041","57.69%"
"10/19/2020","0.026","0.035","0.035","0.035","-13.33%"
"10/16/2020","0.030","0.030","0.030","0.030","3.45%"
"10/15/2020","0.029","0.029","0.029","0.029","3.57%"
"10/14/2020","0.028","0.042","0.042","0.028","-20.00%"
"10/12/2020","0.035","0.035","0.035","0.035","133.33%"
"10/09/2020","0.015","0.015","0.015","0.015","-314.29%"
"10/08/2020","-0.007","-0.007","-0.007","-0.007","-113.46%"
"10/05/2020","0.052","0.052","0.052","0.052","13.04%"
"10/02/2020","0.046","0.046","0.046","0.046","4.55%"
"10/01/2020","0.044","0.044","0.044","0.044","-21.43%"
"09/30/2020","0.056","0.056","0.056","0.056","107.41%"
"09/29/2020","0.027","0.027","0.027","0.027","-22.86%"
"09/28/2020","0.035","-0.035","0.035","0.000","133.33%"
"09/25/2020","0.015","0.015","0.015","0.015","0.00%"
"09/24/2020","0.015","0.015","0.015","0.015","-142.86%"
"09/23/2020","-0.035","-0.035","-0.035","-0.035","-350.00%"
"09/22/2020","0.014","0.014","0.014","0.014","-17.65%"
"09/21/2020","0.017","0.017","0.017","0.017","13.33%"
"09/18/2020","0.015","0.015","0.015","0.015","0.00%"
"09/17/2020","0.015","0.015","0.015","0.015","-46.43%"
"09/16/2020","0.028","0.028","0.028","0.028","3.70%"
"09/15/2020","0.027","0.027","0.027","0.027","58.82%"
"09/14/2020","0.017","0.017","0.017","0.017","13.33%"
"09/11/2020","0.015","0.015","0.015","0.015","0.00%"
"09/10/2020","0.015","0.015","0.015","0.015","7.14%"
"09/09/2020","0.014","0.014","0.014","0.014","0.00%"
"09/08/2020","0.014","0.027","0.027","0.014","-46.15%"
"09/07/2020","0.026","0.017","0.017","0.017","-13.33%"
"09/04/2020","0.030","0.030","0.030","0.030","3.45%"
"09/03/2020","0.029","0.029","0.029","0.029","-30.95%"
"09/02/2020","0.042","0.042","0.042","0.042","-23.64%"
"09/01/2020","0.055","0.055","0.055","0.055","478.95%"
"08/31/2020","0.009","0.009","0.009","0.009","-79.35%"
"08/28/2020","0.046","0.046","0.046","0.046","4.55%"
"08/27/2020","0.044","0.044","0.044","0.044","-21.43%"
"08/26/2020","0.056","0.056","0.056","0.056","3.70%"
"08/25/2020","0.054","0.054","0.054","0.054","3.85%"
"08/24/2020","0.052","0.052","0.052","0.052","13.04%"
"08/21/2020","0.046","0.046","0.046","0.046","58.62%"
"08/20/2020","0.029","0.029","0.029","0.029","3.57%"
"08/19/2020","0.028","0.028","0.028","0.028","3.70%"
"08/18/2020","0.027","0.027","0.027","0.027","-60.87%"
"08/17/2020","0.069","0.069","0.069","0.069","-9.21%"
"08/14/2020","0.076","0.076","0.076","0.076","162.07%"
"08/13/2020","0.029","0.029","0.029","0.029","3.57%"
"08/12/2020","0.028","0.028","0.028","0.028","3.70%"
"08/11/2020","0.027","0.027","0.027","0.027","-18.18%"
"08/10/2020","0.033","0.033","0.033","0.033","13.79%"
"08/07/2020","0.029","0.029","0.029","0.029","-30.95%"
"08/06/2020","0.042","0.042","0.042","0.042","2.44%"
"08/05/2020","0.041","0.041","0.041","0.041","5.13%"
"08/04/2020","0.039","0.039","0.039","0.039","129.41%"
"08/03/2020","0.017","0.035","0.035","0.017","-43.33%"
"07/31/2020","0.030","0.030","0.030","0.030","3.45%"
"07/30/2020","0.029","0.029","0.029","0.029","3.57%"
"07/29/2020","0.028","0.028","0.028","0.028","3.70%"
"07/28/2020","0.027","0.027","0.027","0.027","-22.86%"
"07/27/2020","0.035","0.035","0.035","0.035","133.33%"
"07/24/2020","0.015","0.015","0.015","0.015","0.00%"
"07/23/2020","0.015","0.015","0.015","0.015","-64.29%"
"07/22/2020","0.042","0.042","0.042","0.042","2.44%"
"07/21/2020","0.041","0.041","0.041","0.041","17.14%"
"07/20/2020","0.035","0.035","0.035","0.035","-42.62%"
"07/17/2020","0.061","0.061","0.061","0.061","306.67%"
"07/16/2020","0.015","0.015","0.015","0.015","7.14%"
"07/15/2020","0.014","0.014","0.014","0.014","0.00%"
"07/14/2020","0.014","0.014","0.014","0.014","-112.39%"
"07/13/2020","-0.113","-0.113","-0.113","-0.113","276.67%"
"07/10/2020","-0.030","-0.030","-0.030","-0.030","3.45%"
"07/09/2020","-0.029","-0.029","-0.029","-0.029","-169.05%"
"07/08/2020","0.042","0.042","0.042","0.042","2.44%"
"07/07/2020","0.041","0.041","0.041","0.041","17.14%"
"07/06/2020","0.035","0.035","0.035","0.035","-23.91%"
"07/03/2020","0.046","0.046","0.046","0.046","58.62%"
"07/02/2020","0.029","0.044","0.044","0.029","-48.21%"
"07/01/2020","0.056","0.042","0.056","0.042","36.59%"
"06/30/2020","0.041","0.041","0.041","0.041","-40.58%"
"06/29/2020","0.069","0.069","0.069","0.069","50.00%"
"06/26/2020","0.046","0.046","0.046","0.046","-20.69%"
"06/25/2020","0.058","0.058","0.058","0.058","3.57%"
"06/24/2020","0.056","0.056","0.056","0.056","3.70%"
"06/23/2020","0.054","0.041","0.054","0.041","-37.93%"
"06/22/2020","0.087","0.087","0.087","0.087","-28.69%"
"06/19/2020","0.122","0.106","0.122","0.106","19.61%"
"06/18/2020","0.102","0.102","0.102","0.102","4.08%"
"06/17/2020","0.098","-0.056","-0.056","-0.056","-9.26%"
"06/16/2020","0.108","0.054","0.108","0.054","107.69%"
"06/15/2020","0.052","0.052","0.052","0.052","-14.75%"
"06/12/2020","0.061","0.061","0.061","0.061","5.17%"
"06/11/2020","0.058","0.058","0.058","0.058","3.57%"
"06/10/2020","0.056","0.056","0.056","0.056","3.70%"
"06/09/2020","0.054","0.068","0.068","0.054","-37.93%"
"06/08/2020","0.087","0.087","0.087","0.087","-4.40%"
"06/05/2020","0.091","0.091","0.091","0.091","-9.90%"
"06/04/2020","0.101","0.101","0.101","0.101","5.21%"
"06/03/2020","0.096","0.096","0.096","0.096","5.49%"
"06/02/2020","0.091","0.091","0.091","0.091","-12.50%"
"06/01/2020","0.104","0.104","0.104","0.104","14.29%"
"05/29/2020","0.091","0.091","0.091","0.091","3.41%"
"05/28/2020","0.088","0.088","0.088","0.088","4.76%"
"05/27/2020","0.084","0.084","0.084","0.084","-22.94%"
"05/26/2020","0.109","0.109","0.109","0.109","505.56%"
"05/25/2020","0.018","0.018","0.018","0.018","-83.02%"
"05/22/2020","0.106","0.106","0.106","0.106","20.45%"
"05/21/2020","0.088","0.102","0.102","0.088","-21.43%"
"05/20/2020","0.112","0.112","0.112","0.112","53.42%"
"05/19/2020","0.073","0.073","0.073","0.073","5.80%"
"05/18/2020","0.069","0.069","0.069","0.069","-24.18%"
"05/15/2020","0.091","0.091","0.091","0.091","3.41%"
"05/14/2020","0.088","0.088","0.088","0.088","4.76%"
"05/13/2020","0.084","0.084","0.084","0.084","-11.58%"
"05/12/2020","0.095","0.095","0.095","0.095","-22.13%"
"05/11/2020","0.122","0.122","0.122","0.122","180.46%"
"05/08/2020","0.043","0.043","0.043","0.043","-66.79%"
"05/07/2020","0.131","0.131","0.131","0.131","-333.93%"
"05/06/2020","-0.056","-0.056","-0.056","-0.056","36.59%"
"05/05/2020","-0.041","-0.041","-0.041","-0.041","-241.38%"
"05/01/2020","0.029","0.029","0.029","0.029","-30.95%"
"04/30/2020","0.042","0.042","0.042","0.042","-22.22%"
"04/29/2020","0.054","0.054","0.054","0.054","3.85%"
"04/28/2020","0.052","0.052","0.052","0.052","-40.23%"
"04/27/2020","0.087","0.087","0.087","0.087","-4.40%"
"04/24/2020","0.091","0.091","0.091","0.091","-10.78%"
"04/23/2020","0.102","0.102","0.102","0.102","-19.05%"
"04/22/2020","0.126","0.126","0.126","0.126","-15.44%"
"04/21/2020","0.149","0.149","0.149","0.149","-21.99%"
"04/20/2020","0.191","0.191","0.191","0.191","-10.33%"
"04/17/2020","0.213","0.213","0.213","0.213","-2.74%"
"04/16/2020","0.219","0.219","0.219","0.219","3.79%"
"04/15/2020","0.211","0.211","0.211","0.211","28.66%"
"04/14/2020","0.164","0.183","0.183","0.183","49.77%"
"04/13/2020","0.109","0.109","0.109","0.109","0.00%"
"04/10/2020","0.109","0.109","0.109","0.109","-42.37%"
"04/09/2020","0.190","0.190","0.190","0.190","-9.95%"
"04/08/2020","0.211","0.211","0.211","0.211","-2.31%"
"04/07/2020","0.216","0.216","0.216","0.216","38.46%"
"04/06/2020","0.156","0.156","0.156","0.156","-14.75%"
"04/03/2020","0.183","0.183","0.183","0.183","-3.68%"
"04/02/2020","0.190","0.190","0.190","0.190","-3.55%"
"04/01/2020","0.197","0.197","0.197","0.197","-8.80%"
"03/31/2020","0.216","0.216","0.216","0.216","-11.11%"
"03/30/2020","0.243","0.243","0.243","0.243","-6.18%"
"03/27/2020","0.259","0.259","0.259","0.259","-1.52%"
"03/26/2020","0.263","0.263","0.263","0.263","-1.50%"
"03/25/2020","0.267","0.267","0.267","0.267","3.89%"
"03/24/2020","0.257","0.257","0.257","0.257","18.98%"
"03/23/2020","0.216","0.216","0.216","0.216","-1.37%"
"03/20/2020","0.219","0.219","0.219","0.219","-17.98%"
"03/19/2020","0.267","0.267","0.267","0.267","3.89%"
"03/18/2020","0.257","0.257","0.257","0.257","-1.53%"
"03/17/2020","0.261","0.261","0.261","0.261","7.41%"
"03/16/2020","0.243","0.243","0.243","0.243","-6.18%"
"03/13/2020","0.259","0.259","0.259","0.259","4.44%"
"03/12/2020","0.248","0.248","0.248","0.248","-1.98%"
"03/11/2020","0.253","0.337","0.337","0.253","-50.78%"
"03/10/2020","0.514","0.514","0.514","0.514","-7.55%"
"03/09/2020","0.556","0.556","0.556","0.556","-8.70%"
"03/06/2020","0.609","0.609","0.609","0.609","-0.65%"
"03/05/2020","0.613","0.599","0.613","0.599","14.79%"
"03/04/2020","0.534","0.534","0.534","0.534","-16.04%"
"03/03/2020","0.636","0.636","0.636","0.636","-1.09%"
"03/02/2020","0.643","0.643","0.643","0.643","-8.14%"
"02/28/2020","0.700","0.700","0.700","0.700","-4.11%"
"02/27/2020","0.730","0.730","0.730","0.730","0.00%"
"02/26/2020","0.730","0.730","0.730","0.730","0.00%"
"02/25/2020","0.730","0.730","0.730","0.730","4.89%"
"02/24/2020","0.696","0.696","0.696","0.696","-0.57%"
"02/21/2020","0.700","0.700","0.700","0.700","1.89%"
"02/20/2020","0.687","0.687","0.687","0.687","-0.15%"
"02/19/2020","0.688","0.688","0.688","0.688","-0.29%"
"02/18/2020","0.690","0.690","0.690","0.690","-5.48%"
"02/17/2020","0.730","0.730","0.730","0.730","0.00%"
"02/14/2020","0.730","0.730","0.730","0.730","0.00%"
"02/13/2020","0.730","0.730","0.730","0.730","0.00%"
"02/12/2020","0.730","0.730","0.730","0.730","1.81%"
"02/11/2020","0.717","0.717","0.717","0.717","0.56%"
"02/10/2020","0.713","0.717","0.717","0.717","-2.33%"
"02/07/2020","0.730","0.730","0.730","0.730","0.00%"
"02/06/2020","0.730","0.730","0.730","0.730","0.00%"
"02/05/2020","0.730","0.730","0.730","0.730","0.00%"
"02/04/2020","0.730","0.730","0.730","0.730","-2.41%"
"02/03/2020","0.748","0.748","0.748","0.748","0.27%"
"01/31/2020","0.746","0.746","0.746","0.746","11.01%"
"01/30/2020","0.672","0.672","0.672","0.672","1.82%"
"01/29/2020","0.660","0.660","0.660","0.660","-0.45%"
"01/28/2020","0.663","0.663","0.663","0.663","-2.21%"
"01/27/2020","0.678","0.678","0.678","0.678","-1.02%"
"01/24/2020","0.685","0.685","0.685","0.685","1.93%"
"01/23/2020","0.672","0.672","0.672","0.672","-0.30%"
"01/22/2020","0.674","0.674","0.674","0.674","-4.13%"
"01/21/2020","0.703","0.703","0.703","0.703","-1.40%"
"01/20/2020","0.713","0.713","0.713","0.713","-0.28%"
"01/17/2020","0.715","0.715","0.715","0.715","-0.14%"
"01/16/2020","0.716","0.716","0.716","0.716","0.00%"
"01/15/2020","0.716","0.716","0.716","0.716","15.11%"
"01/14/2020","0.622","0.622","0.622","0.622","-14.79%"
"01/13/2020","0.730","0.730","0.730","0.730","0.00%"
"01/10/2020","0.730","0.730","0.730","0.730","0.00%"
"01/09/2020","0.730","0.672","0.730","0.672","0.00%"
"01/08/2020","0.730","0.716","0.730","0.716","0.00%"
"01/07/2020","0.730","0.730","0.730","0.730","0.00%"
"01/06/2020","0.730","0.730","0.730","0.730","0.00%"
"01/03/2020","0.730","0.730","0.730","0.730","0.00%"
"01/02/2020","0.730","0.730","0.730","0.730","7.04%"
"01/01/2020","0.682","0.682","0.682","0.682","-6.58%"
"12/31/2019","0.730","0.730","0.730","0.730","0.00%"
"12/30/2019","0.730","0.730","0.730","0.730","0.00%"
"12/27/2019","0.730","0.730","0.730","0.730","10.02%"
"12/26/2019","0.664","0.664","0.664","0.664","0.00%"
"12/25/2019","0.664","0.664","0.664","0.664","-7.46%"
"12/24/2019","0.717","0.717","0.717","0.717","5.75%"
"12/23/2019","0.678","0.678","0.678","0.678","1.35%"
"12/20/2019","0.669","0.669","0.669","0.669","-0.45%"
"12/19/2019","0.672","0.672","0.672","0.672","-0.30%"
"12/18/2019","0.674","0.674","0.674","0.674","1.66%"
"12/17/2019","0.663","0.663","0.663","0.663","-7.01%"
"12/16/2019","0.713","0.713","0.713","0.713","-0.28%"
"12/13/2019","0.715","0.715","0.715","0.715","-0.14%"
"12/12/2019","0.716","0.716","0.716","0.716","0.00%"
"12/11/2019","0.716","0.716","0.716","0.716","-0.14%"
"12/10/2019","0.717","0.717","0.717","0.717","-10.38%"
"12/09/2019","0.800","0.800","0.800","0.800","1.14%"
"12/06/2019","0.791","0.791","0.791","0.791","0.25%"
"12/05/2019","0.789","0.789","0.789","0.789","0.25%"
"12/04/2019","0.787","0.787","0.787","0.787","0.25%"
"12/03/2019","0.785","0.785","0.785","0.785","7.53%"
"12/02/2019","0.730","0.756","0.756","0.730","0.00%"
"11/29/2019","0.730","0.730","0.730","0.730","-2.80%"
"11/28/2019","0.751","0.771","0.771","0.751","0.27%"
"11/27/2019","0.749","0.749","0.749","0.749","-2.35%"
"11/26/2019","0.767","0.767","0.767","0.767","2.54%"
"11/25/2019","0.748","0.765","0.765","0.748","0.27%"
"11/22/2019","0.746","0.746","0.746","0.746","0.13%"
"11/21/2019","0.745","0.760","0.760","0.745","0.13%"
"11/20/2019","0.744","0.758","0.758","0.744","-1.72%"
"11/19/2019","0.757","0.757","0.757","0.757","1.20%"
"11/18/2019","0.748","0.748","0.748","0.748","0.27%"
"11/15/2019","0.746","0.761","0.761","0.761","-1.84%"
"11/14/2019","0.760","0.760","0.760","0.760","0.26%"
"11/13/2019","0.758","0.730","0.758","0.730","0.13%"
"11/12/2019","0.757","0.730","0.730","0.730","-1.05%"
"11/11/2019","0.765","0.748","0.765","0.748","0.53%"
"11/08/2019","0.761","0.776","0.776","0.761","-1.68%"
"11/07/2019","0.774","0.760","0.760","0.760","0.26%"
"11/06/2019","0.772","0.758","0.758","0.758","0.13%"
"11/05/2019","0.771","0.757","0.757","0.757","0.78%"
"11/04/2019","0.765","0.765","0.765","0.765","0.53%"
"11/01/2019","0.761","0.761","0.761","0.761","0.13%"
"10/31/2019","0.760","0.760","0.760","0.760","0.26%"
"10/30/2019","0.758","0.758","0.758","0.758","0.13%"
"10/29/2019","0.757","0.757","0.757","0.757","1.20%"
"10/28/2019","0.748","0.748","0.748","0.748","0.27%"
"10/25/2019","0.746","0.776","0.776","0.776","-3.62%"
"10/24/2019","0.774","0.774","0.774","0.774","0.26%"
"10/23/2019","0.772","0.772","0.772","0.772","0.13%"
"10/22/2019","0.771","0.771","0.771","0.771","0.78%"
"10/21/2019","0.765","0.765","0.765","0.765","0.53%"
"10/18/2019","0.761","0.761","0.761","0.761","0.13%"
"10/17/2019","0.760","0.760","0.760","0.760","2.15%"
"10/16/2019","0.744","0.744","0.744","0.744","-3.50%"
"10/15/2019","0.771","0.771","0.771","0.771","3.07%"
"10/14/2019","0.748","0.748","0.748","0.748","-1.71%"
"10/11/2019","0.761","0.761","0.761","0.761","0.13%"
"10/10/2019","0.760","0.760","0.760","0.760","2.15%"
"10/09/2019","0.744","0.744","0.744","0.744","-1.72%"
"10/08/2019","0.757","0.757","0.757","0.757","1.20%"
"10/07/2019","0.748","0.748","0.748","0.748","-1.71%"
"10/04/2019","0.761","0.761","0.761","0.761","0.13%"
"10/03/2019","0.760","0.760","0.760","0.760","-1.55%"
"10/02/2019","0.772","0.772","0.772","0.772","1.98%"
"10/01/2019","0.757","0.757","0.757","0.757","-1.05%"
"09/30/2019","0.765","0.765","0.765","0.765","0.53%"
"09/27/2019","0.761","0.761","0.761","0.761","0.13%"
"09/26/2019","0.760","0.760","0.760","0.760","0.26%"
"09/25/2019","0.758","0.758","0.758","0.758","0.13%"
"09/24/2019","0.757","0.757","0.757","0.757","1.20%"
"09/23/2019","0.748","0.748","0.748","0.748","-1.71%"
"09/20/2019","0.761","0.761","0.761","0.761","0.13%"
"09/19/2019","0.760","0.760","0.760","0.760","0.26%"
"09/18/2019","0.758","0.758","0.758","0.758","-1.69%"
"09/17/2019","0.771","0.771","0.771","0.771","3.07%"
"09/16/2019","0.748","0.748","0.748","0.748","-1.71%"
"09/13/2019","0.761","0.761","0.761","0.761","2.15%"
"09/12/2019","0.745","0.745","0.745","0.745","0.13%"
"09/11/2019","0.744","0.744","0.744","0.744","-1.72%"
"09/10/2019","0.757","0.757","0.757","0.757","-1.05%"
"09/09/2019","0.765","0.765","0.765","0.765","2.55%"
"09/06/2019","0.746","0.746","0.746","0.746","0.13%"
"09/05/2019","0.745","0.745","0.745","0.745","2.05%"
"09/04/2019","0.730","0.730","0.730","0.730","-1.88%"
"09/03/2019","0.744","0.744","0.744","0.744","-0.53%"
"09/02/2019","0.748","0.748","0.748","0.748","0.27%"
"08/30/2019","0.746","0.746","0.746","0.746","0.13%"
"08/29/2019","0.745","0.745","0.745","0.745","0.13%"
"08/28/2019","0.744","0.744","0.744","0.744","-0.67%"
"08/27/2019","0.749","0.749","0.749","0.749","0.00%"
"08/26/2019","0.749","0.749","0.749","0.749","-1.58%"
"08/23/2019","0.761","0.761","0.761","0.761","0.13%"
"08/22/2019","0.760","0.760","0.760","0.760","0.26%"
"08/21/2019","0.758","0.758","0.758","0.758","1.88%"
"08/20/2019","0.744","0.744","0.744","0.744","-0.53%"
"08/19/2019","0.748","0.748","0.748","0.748","0.27%"
"08/16/2019","0.746","0.746","0.746","0.746","0.13%"
"08/15/2019","0.745","0.745","0.745","0.745","0.13%"
"08/14/2019","0.744","0.744","0.744","0.744","0.00%"
"08/13/2019","0.744","0.744","0.744","0.744","-0.53%"
"08/12/2019","0.748","0.748","0.748","0.748","0.27%"
"08/09/2019","0.746","0.746","0.746","0.746","0.13%"
"08/08/2019","0.745","0.745","0.745","0.745","2.05%"
"08/07/2019","0.730","0.730","0.730","0.730","0.00%"
"08/06/2019","0.730","0.730","0.730","0.730","-2.28%"
"08/05/2019","0.747","0.747","0.747","0.747","0.27%"
"08/02/2019","0.745","0.745","0.745","0.745","0.13%"
"08/01/2019","0.744","0.744","0.744","0.744","0.00%"
"07/31/2019","0.744","0.744","0.744","0.744","0.13%"
"07/30/2019","0.743","0.743","0.743","0.743","-0.67%"
"07/29/2019","0.748","0.748","0.748","0.748","0.27%"
"07/26/2019","0.746","0.746","0.746","0.746","4.19%"
"07/25/2019","0.716","0.716","0.716","0.716","0.00%"
"07/24/2019","0.716","0.716","0.716","0.716","-0.14%"
"07/23/2019","0.717","0.717","0.717","0.717","-1.78%"
"07/22/2019","0.730","0.730","0.730","0.730","0.00%"
"07/19/2019","0.730","0.730","0.730","0.730","0.00%"
"07/18/2019","0.730","0.730","0.730","0.730","0.00%"
"07/17/2019","0.730","0.730","0.730","0.730","0.00%"
"07/16/2019","0.730","0.730","0.730","0.730","-4.58%"
"07/15/2019","0.765","0.765","0.765","0.765","0.53%"
"07/12/2019","0.761","0.761","0.761","0.761","0.13%"
"07/11/2019","0.760","0.760","0.760","0.760","2.15%"
"07/10/2019","0.744","0.744","0.744","0.744","0.00%"
"07/09/2019","0.744","0.744","0.744","0.744","4.35%"
"07/08/2019","0.713","0.713","0.713","0.713","-0.28%"
"07/05/2019","0.715","0.715","0.715","0.715","-0.14%"
"07/04/2019","0.716","0.716","0.716","0.716","-7.25%"
"07/03/2019","0.772","0.772","0.772","0.772","0.13%"
"07/02/2019","0.771","0.771","0.771","0.771","3.07%"
"07/01/2019","0.748","0.748","0.748","0.748","0.27%"
"06/28/2019","0.746","0.746","0.746","0.746","0.13%"
"06/27/2019","0.745","0.745","0.745","0.745","2.05%"
"06/26/2019","0.730","0.730","0.730","0.730","1.81%"
"06/25/2019","0.717","0.717","0.717","0.717","-1.78%"
"06/24/2019","0.730","0.730","0.730","0.730","0.00%"
"06/21/2019","0.730","0.730","0.730","0.730","4.14%"
"06/20/2019","0.701","0.701","0.701","0.701","-0.14%"
"06/19/2019","0.702","0.702","0.702","0.702","-3.84%"
"06/18/2019","0.730","0.730","0.730","0.730","-2.41%"
"06/17/2019","0.748","0.748","0.748","0.748","0.27%"
"06/14/2019","0.746","0.746","0.746","0.746","0.13%"
"06/13/2019","0.745","0.745","0.745","0.745","0.13%"
"06/12/2019","0.744","0.744","0.744","0.744","0.00%"
"06/11/2019","0.744","0.744","0.744","0.744","1.92%"
"06/10/2019","0.730","0.730","0.730","0.730","0.00%"
"06/07/2019","0.730","0.730","0.730","0.730","0.00%"
"06/06/2019","0.730","0.730","0.730","0.730","0.00%"
"06/05/2019","0.730","0.730","0.730","0.730","0.00%"
"06/04/2019","0.730","0.730","0.730","0.730","-2.41%"
"06/03/2019","0.748","0.748","0.748","0.748","2.47%"
"05/31/2019","0.730","0.730","0.730","0.730","0.00%"
"05/30/2019","0.730","0.730","0.730","0.730","0.00%"
"05/29/2019","0.730","0.730","0.730","0.730","0.00%"
"05/28/2019","0.730","0.730","0.730","0.730","0.00%"
"05/27/2019","0.730","0.730","0.730","0.730","0.00%"
"05/24/2019","0.730","0.730","0.730","0.730","0.00%"
"05/23/2019","0.730","0.730","0.730","0.730","0.00%"
"05/22/2019","0.730","0.730","0.730","0.730","0.00%"
"05/21/2019","0.730","0.730","0.730","0.730","0.00%"
"05/20/2019","0.730","0.730","0.730","0.730","-2.14%"
"05/17/2019","0.746","0.746","0.746","0.746","-1.84%"
"05/16/2019","0.760","0.760","0.760","0.760","0.26%"
"05/15/2019","0.758","0.758","0.758","0.758","1.88%"
"05/14/2019","0.744","0.744","0.744","0.744","-0.53%"
"05/13/2019","0.748","0.748","0.748","0.748","-1.71%"
"05/10/2019","0.761","0.761","0.761","0.761","0.13%"
"05/09/2019","0.760","0.760","0.760","0.760","0.26%"
"05/08/2019","0.758","0.758","0.758","0.758","-0.92%"
"05/07/2019","0.765","0.765","0.765","0.765","0.00%"
"05/06/2019","0.765","0.748","0.765","0.748","0.66%"
"05/03/2019","0.760","0.760","0.760","0.760","0.26%"
"05/02/2019","0.758","0.758","0.758","0.758","0.13%"
"05/01/2019","0.757","0.757","0.757","0.757","0.00%"
"04/30/2019","0.757","0.757","0.757","0.757","1.20%"
"04/29/2019","0.748","0.748","0.748","0.748","0.27%"
"04/26/2019","0.746","0.746","0.746","0.746","-1.84%"
"04/25/2019","0.760","0.760","0.760","0.760","0.26%"
"04/24/2019","0.758","0.758","0.758","0.758","-1.17%"
"04/23/2019","0.767","0.767","0.767","0.767","0.00%"
"04/22/2019","0.767","0.767","0.767","0.767","0.00%"
"04/19/2019","0.767","0.767","0.767","0.767","-0.90%"
"04/18/2019","0.774","0.774","0.774","0.774","4.03%"
"04/17/2019","0.744","0.744","0.744","0.744","-1.72%"
"04/16/2019","0.757","0.757","0.757","0.757","1.34%"
"04/15/2019","0.747","0.747","0.747","0.747","-1.71%"
"04/12/2019","0.760","0.760","0.760","0.760","0.26%"
"04/11/2019","0.758","0.758","0.758","0.758","0.13%"
"04/10/2019","0.757","0.757","0.757","0.757","0.00%"
"04/09/2019","0.757","0.757","0.757","0.757","1.20%"
"04/08/2019","0.748","0.748","0.748","0.748","0.27%"
"04/05/2019","0.746","0.746","0.746","0.746","-3.62%"
"04/04/2019","0.774","0.847","0.847","0.774","48.85%"
"04/03/2019","0.520","0.520","0.520","0.520","1.17%"
"04/02/2019","0.514","0.514","0.514","0.514","-0.19%"
"04/01/2019","0.515","0.515","0.515","0.515","-2.09%"
"03/29/2019","0.526","0.526","0.526","0.526","1.15%"
"03/28/2019","0.520","0.520","0.520","0.520","-1.33%"
"03/27/2019","0.527","0.527","0.527","0.527","0.96%"
"03/26/2019","0.522","0.522","0.522","0.522","-3.15%"
"03/25/2019","0.539","0.539","0.539","0.539","-1.64%"
"03/22/2019","0.548","0.548","0.548","0.548","1.48%"
"03/21/2019","0.540","0.540","0.540","0.540","-1.46%"
"03/20/2019","0.548","0.548","0.548","0.548","1.29%"
"03/19/2019","0.541","0.541","0.541","0.541","0.37%"
"03/18/2019","0.539","0.539","0.539","0.539","-1.64%"
"03/15/2019","0.548","0.548","0.548","0.548","-1.26%"
"03/14/2019","0.555","0.555","0.555","0.555","1.28%"
"03/13/2019","0.548","0.548","0.548","0.548","-1.08%"
"03/12/2019","0.554","0.554","0.554","0.554","-0.36%"
"03/11/2019","0.556","0.556","0.556","0.556","-1.24%"
"03/08/2019","0.563","0.563","0.563","0.563","1.44%"
"03/07/2019","0.555","0.555","0.555","0.555","-1.25%"
"03/06/2019","0.562","0.562","0.562","0.562","-1.06%"
"03/05/2019","0.568","0.568","0.568","0.568","-1.05%"
"03/04/2019","0.574","0.574","0.574","0.574","1.95%"
"03/01/2019","0.563","0.563","0.563","0.563","-1.23%"
"02/28/2019","0.570","0.570","0.570","0.570","-1.04%"
"02/27/2019","0.576","0.576","0.576","0.576","1.41%"
"02/26/2019","0.568","0.568","0.568","0.568","-1.05%"
"02/25/2019","0.574","0.574","0.574","0.574","-0.69%"
"02/22/2019","0.578","0.578","0.578","0.578","-1.03%"
