"Date","Price","Open","High","Low","Change %"
"04/23/2018","0.8670","0.8700","0.8700","0.8310","4.33%"
"04/20/2018","0.8310","0.8480","0.8720","0.8260","-7.87%"
"04/19/2018","0.9020","0.8650","0.9090","0.8620","6.12%"
"04/18/2018","0.8500","0.8880","0.8910","0.8080","-4.28%"
"04/17/2018","0.8880","0.9300","0.9440","0.8870","-3.79%"
"04/16/2018","0.9230","0.9280","0.9430","0.9140","2.44%"
"04/13/2018","0.9010","0.9280","0.9420","0.8970","-2.59%"
"04/12/2018","0.9250","0.8840","0.9300","0.8780","3.47%"
"04/11/2018","0.8940","0.8940","0.9150","0.8700","0.79%"
"04/10/2018","0.8870","0.8830","0.9000","0.8690","1.14%"
"04/09/2018","0.8770","0.8760","0.8890","0.8670","1.86%"
"04/06/2018","0.8610","0.8630","0.8880","0.8560","-1.71%"
"04/05/2018","0.8760","0.8640","0.8870","0.8570","3.55%"
"04/04/2018","0.8460","0.8380","0.8530","0.8130","0.95%"
"04/03/2018","0.8380","0.8110","0.8490","0.8110","2.07%"
"03/30/2018","0.8210","0.8250","0.8250","0.8210","0.12%"
"03/29/2018","0.8200","0.8350","0.8420","0.8130","-1.44%"
"03/28/2018","0.8320","0.8740","0.8770","0.8230","-5.99%"
"03/27/2018","0.8850","0.8990","0.9090","0.8780","-0.67%"
"03/26/2018","0.8910","0.9060","0.9210","0.8890","-0.11%"
"03/23/2018","0.8920","0.8930","0.9220","0.8770","-0.67%"
"03/22/2018","0.8980","0.8830","0.9420","0.8710","-2.92%"
"03/21/2018","0.9250","0.8850","0.9580","0.8820","5.11%"
"03/20/2018","0.8800","0.8560","0.8870","0.8350","6.54%"
"03/19/2018","0.8260","0.8260","0.8700","0.8140","2.10%"
"03/16/2018","0.8090","0.8030","0.8230","0.7920","-0.12%"
"03/15/2018","0.8100","0.8190","0.8260","0.7960","1.12%"
"03/14/2018","0.8010","0.8390","0.8490","0.7940","-4.64%"
"03/13/2018","0.8400","0.8430","0.8500","0.8090","0.48%"
"03/12/2018","0.8360","0.8370","0.8500","0.8250","0.60%"
"03/09/2018","0.8310","0.8260","0.8490","0.8110","3.10%"
"03/08/2018","0.8060","0.8110","0.8450","0.7950","-0.37%"
"03/07/2018","0.8090","0.8200","0.8230","0.7920","-0.98%"
"03/06/2018","0.8170","0.8100","0.8510","0.8040","0.74%"
"03/05/2018","0.8110","0.7520","0.8110","0.7490","3.97%"
"03/02/2018","0.7800","0.7460","0.7850","0.7360","1.96%"
"03/01/2018","0.7650","0.7840","0.7840","0.7390","-1.67%"
"02/28/2018","0.7780","0.8290","0.8320","0.7760","-6.15%"
"02/27/2018","0.8290","0.8030","0.8440","0.7910","3.11%"
"02/26/2018","0.8040","0.8090","0.8240","0.7910","11.51%"
"02/24/2018","0.7210","0.6950","0.7210","0.6950","1.55%"
"02/23/2018","0.7100","0.6860","0.7100","0.6570","4.72%"
"02/22/2018","0.6780","0.6860","0.7080","0.6650","1.04%"
"02/21/2018","0.6710","0.6600","0.6870","0.6470","-0.59%"
"02/20/2018","0.6750","0.7060","0.7080","0.6570","0.45%"
"02/19/2018","0.6720","0.6920","0.6920","0.6590","2.28%"
"02/18/2018","0.6570","0.6570","0.6570","0.6570","0.00%"
"02/16/2018","0.6570","0.7110","0.7110","0.6480","-6.94%"
"02/15/2018","0.7060","0.7270","0.7370","0.6740","-0.70%"
"02/14/2018","0.7110","0.6720","0.7150","0.6720","0.42%"
"02/13/2018","0.7080","0.6740","0.7180","0.6620","3.36%"
"02/12/2018","0.6850","0.6830","0.7100","0.6660","4.26%"
"02/09/2018","0.6570","0.6900","0.6990","0.6420","-4.09%"
"02/08/2018","0.6850","0.6300","0.7330","0.6270","7.70%"
"02/07/2018","0.6360","0.6310","0.6390","0.6040","3.58%"
"02/06/2018","0.6140","0.6080","0.6380","0.5800","-3.61%"
"02/05/2018","0.6370","0.6560","0.6750","0.6300","-3.78%"
"02/02/2018","0.6620","0.6740","0.6950","0.6510","-0.90%"
"02/01/2018","0.6680","0.6810","0.6890","0.6500","0.60%"
"01/31/2018","0.6640","0.6150","0.6660","0.6010","9.21%"
"01/30/2018","0.6080","0.6080","0.6240","0.5890","-3.49%"
"01/29/2018","0.6300","0.6440","0.6500","0.6190","0.48%"
"01/26/2018","0.6270","0.6020","0.6400","0.5810","4.67%"
"01/25/2018","0.5990","0.5910","0.6240","0.5770","1.53%"
"01/24/2018","0.5900","0.5770","0.6130","0.5730","2.97%"
"01/23/2018","0.5730","0.5620","0.5840","0.5500","-0.69%"
"01/22/2018","0.5770","0.5860","0.5940","0.5660","1.05%"
"01/19/2018","0.5710","0.5970","0.6110","0.5610","-2.39%"
"01/18/2018","0.5850","0.6010","0.6040","0.5740","2.27%"
"01/17/2018","0.5720","0.5990","0.6000","0.5470","0.00%"
"01/16/2018","0.5720","0.5890","0.6000","0.5670","-3.54%"
"01/15/2018","0.5930","0.5970","0.6030","0.5730","2.07%"
"01/12/2018","0.5810","0.5630","0.6150","0.5560","3.94%"
"01/11/2018","0.5590","0.5310","0.5750","0.5220","3.14%"
"01/10/2018","0.5420","0.5450","0.5580","0.5250","1.12%"
"01/09/2018","0.5360","0.5200","0.5420","0.5100","5.30%"
"01/08/2018","0.5090","0.5280","0.5310","0.4850","1.19%"
"01/07/2018","0.5030","0.5030","0.5030","0.5030","0.40%"
"01/05/2018","0.5010","0.4960","0.5180","0.4880","2.24%"
"01/04/2018","0.4900","0.4930","0.5070","0.4830","4.03%"
"01/03/2018","0.4710","0.5080","0.5080","0.4620","-7.47%"
"01/02/2018","0.5090","0.4670","0.5110","0.4540","12.61%"
"01/01/2018","0.4520","0.4520","0.4520","0.4520","1.35%"
"12/29/2017","0.4460","0.4460","0.4580","0.4260","1.83%"
"12/28/2017","0.4380","0.4320","0.4560","0.4190","4.78%"
"12/27/2017","0.4180","0.4470","0.4570","0.4060","-9.13%"
"12/25/2017","0.4600","0.4600","0.4600","0.4600","1.77%"
"12/22/2017","0.4520","0.4630","0.4680","0.4480","-3.21%"
"12/21/2017","0.4670","0.4870","0.4990","0.4620","-0.85%"
"12/20/2017","0.4710","0.4840","0.4950","0.4630","2.17%"
"12/19/2017","0.4610","0.4570","0.4730","0.4420","3.60%"
"12/18/2017","0.4450","0.4610","0.4620","0.4370","1.37%"
"12/16/2017","0.4390","0.4390","0.4390","0.4390","0.69%"
"12/15/2017","0.4360","0.4310","0.4540","0.4200","-2.90%"
"12/14/2017","0.4490","0.4810","0.5020","0.4430","-6.65%"
"12/13/2017","0.4810","0.4650","0.5070","0.4600","2.34%"
"12/12/2017","0.4700","0.4790","0.4800","0.4580","0.43%"
"12/11/2017","0.4680","0.4980","0.4980","0.4560","-6.21%"
"12/08/2017","0.4990","0.5640","0.5660","0.4940","-1.96%"
"12/07/2017","0.5090","0.5050","0.5340","0.4880","2.83%"
"12/06/2017","0.4950","0.4720","0.5090","0.4720","0.81%"
"12/05/2017","0.4910","0.5040","0.5120","0.4820","-2.96%"
"12/04/2017","0.5060","0.5140","0.5270","0.4860","9.05%"
"12/01/2017","0.4640","0.5180","0.5310","0.4300","-10.25%"
"11/30/2017","0.5170","0.5310","0.5490","0.5090","-0.58%"
"11/29/2017","0.5200","0.5310","0.5400","0.5070","10.87%"
"11/28/2017","0.4690","0.4710","0.4910","0.4570","1.30%"
"11/27/2017","0.4630","0.4580","0.4850","0.4520","0.65%"
"11/24/2017","0.4600","0.4620","0.4780","0.4600","2.00%"
"11/23/2017","0.4510","0.4620","0.4680","0.4440","-3.84%"
"11/22/2017","0.4690","0.4890","0.5110","0.4580","-3.10%"
"11/21/2017","0.4840","0.4970","0.5020","0.4710","-1.02%"
"11/20/2017","0.4890","0.4910","0.5080","0.4810","2.09%"
"11/17/2017","0.4790","0.4970","0.5160","0.4770","-4.01%"
"11/16/2017","0.4990","0.4810","0.5030","0.4740","3.74%"
"11/15/2017","0.4810","0.4880","0.4890","0.4630","-1.43%"
"11/14/2017","0.4880","0.4990","0.5110","0.4670","-0.41%"
"11/13/2017","0.4900","0.4850","0.4960","0.4600","4.48%"
"11/12/2017","0.4690","0.4900","0.4900","0.4690","-3.89%"
"11/10/2017","0.4880","0.4860","0.5010","0.4680","4.95%"
"11/09/2017","0.4650","0.4480","0.4790","0.4450","1.53%"
"11/08/2017","0.4580","0.4500","0.4580","0.4310","6.51%"
"11/07/2017","0.4300","0.4560","0.4640","0.4240","-3.59%"
"11/06/2017","0.4460","0.4380","0.4630","0.4310","-0.22%"
"11/03/2017","0.4470","0.3970","0.4530","0.3930","9.29%"
"11/02/2017","0.4090","0.4980","0.5070","0.3900","-15.50%"
"11/01/2017","0.4840","0.4700","0.5110","0.4600","5.45%"
"10/31/2017","0.4590","0.4450","0.4650","0.4390","1.10%"
"10/30/2017","0.4540","0.4680","0.4720","0.4420","-2.58%"
"10/29/2017","0.4660","0.4660","0.4660","0.4660","1.30%"
"10/27/2017","0.4600","0.4940","0.5000","0.4530","-3.97%"
"10/26/2017","0.4790","0.5020","0.5080","0.4790","-2.44%"
"10/25/2017","0.4910","0.4490","0.5090","0.4490","4.25%"
"10/24/2017","0.4710","0.4520","0.4740","0.4390","6.80%"
"10/23/2017","0.4410","0.4430","0.4570","0.4280","-0.68%"
"10/22/2017","0.4440","0.4440","0.4440","0.4440","0.23%"
"10/20/2017","0.4430","0.4280","0.4560","0.4120","6.24%"
"10/19/2017","0.4170","0.4400","0.4460","0.4020","-5.87%"
"10/18/2017","0.4430","0.4020","0.4490","0.4020","8.31%"
"10/17/2017","0.4090","0.4650","0.4730","0.4020","-9.51%"
"10/16/2017","0.4520","0.4870","0.5030","0.4490","-4.24%"
"10/13/2017","0.4720","0.4720","0.5070","0.4470","-0.42%"
"10/12/2017","0.4740","0.4560","0.4780","0.4510","1.07%"
"10/11/2017","0.4690","0.4660","0.4800","0.4540","6.11%"
"10/10/2017","0.4420","0.4400","0.4550","0.4340","4.00%"
"10/09/2017","0.4250","0.4470","0.4480","0.4170","-1.39%"
"10/06/2017","0.4310","0.4630","0.4860","0.4220","-6.51%"
"10/05/2017","0.4610","0.4490","0.4630","0.4250","0.22%"
"10/04/2017","0.4600","0.4300","0.4640","0.4270","3.84%"
"10/03/2017","0.4430","0.4430","0.4700","0.4420","3.26%"
"10/02/2017","0.4290","0.4750","0.4810","0.4170","-5.92%"
"09/30/2017","0.4560","0.4590","0.4590","0.4560","1.33%"
"09/29/2017","0.4500","0.4570","0.4580","0.4330","-0.44%"
"09/28/2017","0.4520","0.4790","0.4930","0.4520","-2.80%"
"09/27/2017","0.4650","0.4650","0.4790","0.4560","4.03%"
"09/26/2017","0.4470","0.4490","0.4530","0.4250","2.05%"
"09/25/2017","0.4380","0.4560","0.4610","0.4270","0.00%"
"09/23/2017","0.4380","0.4380","0.4380","0.4380","-2.01%"
"09/22/2017","0.4470","0.4530","0.4590","0.4310","-1.32%"
"09/21/2017","0.4530","0.4720","0.4730","0.4380","1.80%"
"09/20/2017","0.4450","0.4260","0.4470","0.3980","6.97%"
"09/19/2017","0.4160","0.4420","0.4420","0.3890","-2.12%"
"09/18/2017","0.4250","0.4640","0.4670","0.4200","-2.52%"
"09/16/2017","0.4360","0.4150","0.4360","0.4150","3.32%"
"09/15/2017","0.4220","0.3840","0.4820","0.3780","11.64%"
"09/14/2017","0.3780","0.3040","0.3920","0.2760","32.63%"
"09/13/2017","0.2850","0.2970","0.2970","0.2570","3.26%"
"09/12/2017","0.2760","0.2320","0.2900","0.2210","27.19%"
"09/11/2017","0.2170","0.1900","0.2200","0.1850","29.94%"
"09/09/2017","0.1670","0.1770","0.1770","0.1670","-1.18%"
"09/08/2017","0.1690","0.1480","0.1830","0.1400","14.97%"
"09/07/2017","0.1470","0.1850","0.1880","0.1400","-14.53%"
"09/06/2017","0.1720","0.1710","0.1940","0.1700","-5.49%"
"09/05/2017","0.1820","0.2010","0.2040","0.1700","-1.09%"
"09/04/2017","0.1840","0.1840","0.1900","0.1720","0.00%"
"09/01/2017","0.1840","0.1750","0.2040","0.1630","4.55%"
"08/31/2017","0.1760","0.1830","0.1890","0.1630","-1.68%"
"08/30/2017","0.1790","0.1880","0.1910","0.1710","9.82%"
"08/29/2017","0.1630","0.1700","0.1730","0.1430","-12.37%"
"08/28/2017","0.1860","0.1980","0.2060","0.1790","2.20%"
"08/25/2017","0.1820","0.1980","0.2060","0.1790","-4.71%"
"08/24/2017","0.1910","0.2060","0.2130","0.1860","-3.54%"
"08/23/2017","0.1980","0.2170","0.2290","0.1870","-8.33%"
"08/22/2017","0.2160","0.2410","0.2460","0.2100","-3.57%"
"08/21/2017","0.2240","0.2290","0.2320","0.2080","-4.27%"
"08/18/2017","0.2340","0.2160","0.2360","0.2070","3.54%"
"08/17/2017","0.2260","0.2170","0.2540","0.2100","-3.00%"
"08/16/2017","0.2330","0.2360","0.2630","0.2230","1.30%"
"08/15/2017","0.2300","0.2320","0.2570","0.2270","5.02%"
"08/14/2017","0.2190","0.2210","0.2380","0.2160","3.79%"
"08/11/2017","0.2110","0.2140","0.2290","0.1920","-1.86%"
"08/10/2017","0.2150","0.2210","0.2340","0.2060","-3.15%"
"08/09/2017","0.2220","0.2240","0.2250","0.1890","-3.06%"
"08/08/2017","0.2290","0.2190","0.2340","0.2130","4.09%"
"08/07/2017","0.2200","0.2440","0.2560","0.2150","-13.73%"
"08/06/2017","0.2550","0.2550","0.2550","0.2550","0.00%"
"08/05/2017","0.2550","0.2550","0.2550","0.2550","1.59%"
"08/04/2017","0.2510","0.2270","0.2560","0.2260","12.56%"
"08/03/2017","0.2230","0.2840","0.2940","0.2200","-21.20%"
"08/02/2017","0.2830","0.2710","0.2990","0.2610","7.60%"
"08/01/2017","0.2630","0.2780","0.3050","0.2500","-2.95%"
"07/31/2017","0.2710","0.2410","0.2730","0.2360","9.27%"
"07/28/2017","0.2480","0.2380","0.2690","0.2320","-1.59%"
"07/27/2017","0.2520","0.2630","0.2720","0.2440","-10.95%"
"07/26/2017","0.2830","0.2970","0.3020","0.2760","-8.12%"
"07/25/2017","0.3080","0.2800","0.3170","0.2730","12.00%"
"07/24/2017","0.2750","0.2760","0.2830","0.2590","2.61%"
"07/21/2017","0.2680","0.2770","0.2910","0.2600","-6.29%"
"07/20/2017","0.2860","0.2770","0.2970","0.2650","4.00%"
"07/19/2017","0.2750","0.2910","0.3000","0.2610","2.61%"
"07/18/2017","0.2680","0.3150","0.3250","0.2510","-12.13%"
"07/17/2017","0.3050","0.3230","0.3230","0.2830","-7.29%"
"07/16/2017","0.3290","0.3290","0.3290","0.3290","2.81%"
"07/14/2017","0.3200","0.3000","0.3330","0.2970","-0.62%"
"07/13/2017","0.3220","0.3170","0.3370","0.2860","6.27%"
"07/12/2017","0.3030","0.2910","0.3170","0.2810","0.00%"
"07/11/2017","0.3030","0.3220","0.3310","0.2970","2.36%"
"07/10/2017","0.2960","0.3240","0.3410","0.2860","-10.03%"
"07/07/2017","0.3290","0.3590","0.3700","0.3100","-7.58%"
"07/06/2017","0.3560","0.3170","0.3660","0.3150","15.58%"
"07/05/2017","0.3080","0.3320","0.3610","0.2980","-6.38%"
"07/04/2017","0.3290","0.3340","0.3520","0.3210","-5.19%"
"07/03/2017","0.3470","0.3680","0.3760","0.3240","-2.53%"
"07/02/2017","0.3560","0.3560","0.3560","0.3560","0.00%"
"07/01/2017","0.3560","0.3560","0.3560","0.3560","-0.56%"
"06/30/2017","0.3580","0.3730","0.3970","0.3340","-1.65%"
"06/29/2017","0.3640","0.3230","0.3720","0.3170","25.09%"
"06/28/2017","0.2910","0.2770","0.3290","0.2590","9.40%"
"06/27/2017","0.2660","0.2320","0.2720","0.2320","14.16%"
"06/26/2017","0.2330","0.2400","0.2610","0.2230","-0.43%"
"06/25/2017","0.2340","0.2340","0.2340","0.2340","-0.43%"
"06/23/2017","0.2350","0.2350","0.2590","0.2250","11.37%"
"06/22/2017","0.2110","0.2010","0.2150","0.1870","0.00%"
"06/21/2017","0.2110","0.1300","0.2210","0.1170","57.46%"
"06/20/2017","0.1340","0.1880","0.1910","0.1170","-24.72%"
"06/19/2017","0.1780","0.1820","0.1950","0.1650","11.95%"
"06/17/2017","0.1590","0.1580","0.1590","0.1580","1.92%"
"06/16/2017","0.1560","0.2040","0.2060","0.1460","-8.77%"
"06/15/2017","0.1710","0.1060","0.1830","0.1040","83.87%"
"06/14/2017","0.0930","0.1410","0.1490","0.0910","-34.97%"
"06/13/2017","0.1430","0.0910","0.1480","0.0880","76.54%"
"06/12/2017","0.0810","0.0910","0.0970","0.0700","-10.99%"
"06/09/2017","0.0910","0.1190","0.1240","0.0720","-23.53%"
"06/08/2017","0.1190","0.1100","0.1340","0.0990","4.39%"
"06/07/2017","0.1140","0.1000","0.1210","0.0890","26.67%"
"06/06/2017","0.0900","0.0940","0.1050","0.0700","-13.46%"
"06/05/2017","0.1040","0.1140","0.1310","0.1010","-7.96%"
"06/02/2017","0.1130","0.1300","0.1340","0.1060","-15.04%"
"06/01/2017","0.1330","0.1260","0.1440","0.1170","4.72%"
"05/31/2017","0.1270","0.0920","0.1290","0.0850","45.98%"
"05/30/2017","0.0870","0.0870","0.1020","0.0800","-7.45%"
"05/29/2017","0.0940","0.0960","0.0960","0.0940","5.62%"
"05/26/2017","0.0890","0.0850","0.1020","0.0740","-3.26%"
"05/25/2017","0.0920","0.0920","0.1080","0.0760","-12.38%"
"05/24/2017","0.1050","0.1020","0.1110","0.0850","-5.41%"
"05/23/2017","0.1110","0.1110","0.1110","0.1110","4.72%"
"05/22/2017","0.1060","0.1060","0.1060","0.1060","-5.36%"
"05/19/2017","0.1120","0.1120","0.1120","0.1120","2.75%"
"05/18/2017","0.1090","0.1090","0.1090","0.1090","-6.84%"
"05/17/2017","0.1170","0.1170","0.1170","0.1170","-13.97%"
"05/16/2017","0.1360","0.1360","0.1360","0.1360","-0.73%"
"05/15/2017","0.1370","0.1370","0.1370","0.1370","25.69%"
"05/12/2017","0.1090","0.1090","0.1090","0.1090","-10.66%"
"05/11/2017","0.1220","0.1220","0.1220","0.1220","-9.63%"
"05/10/2017","0.1350","0.1350","0.1350","0.1350","-17.18%"
"05/09/2017","0.1630","0.1630","0.1630","0.1630","5.16%"
"05/08/2017","0.1550","0.1550","0.1550","0.1550","8.39%"
"05/07/2017","0.1430","0.1450","0.1450","0.1430","0.00%"
"05/05/2017","0.1430","0.1430","0.1430","0.1430","37.50%"
"05/04/2017","0.1040","0.1040","0.1040","0.1040","42.47%"
"05/03/2017","0.0730","0.0730","0.0730","0.0730","-8.75%"
"05/02/2017","0.0800","0.0800","0.0800","0.0800","-2.44%"
"05/01/2017","0.0820","0.0820","0.0820","0.0820","10.81%"
"04/29/2017","0.0740","0.0740","0.0740","0.0740","-1.33%"
"04/28/2017","0.0750","0.0750","0.0750","0.0750","2.74%"
"04/27/2017","0.0730","0.0730","0.0730","0.0730","-24.74%"
"04/26/2017","0.0970","0.0970","0.0970","0.0970","-14.16%"
"04/25/2017","0.1130","0.1130","0.1130","0.1130","36.14%"
"04/24/2017","0.0830","0.0830","0.0830","0.0830","-16.16%"
"04/23/2017","0.0990","0.0950","0.0990","0.0950","4.21%"
"04/22/2017","0.0950","0.0950","0.0950","0.0950","-1.04%"
"04/21/2017","0.0960","0.0960","0.0960","0.0960","-20.00%"
"04/20/2017","0.1200","0.1200","0.1200","0.1200","-11.11%"
"04/19/2017","0.1350","0.1350","0.1350","0.1350","55.17%"
"04/18/2017","0.0870","0.0870","0.0870","0.0870","-17.14%"
"04/17/2017","0.1050","0.1050","0.1050","0.1050","-0.94%"
"04/14/2017","0.1060","0.1060","0.1060","0.1060","-4.50%"
"04/13/2017","0.1110","0.1110","0.1110","0.1110","20.65%"
"04/12/2017","0.0920","0.0920","0.0920","0.0920","-4.17%"
"04/11/2017","0.0960","0.0960","0.0960","0.0960","0.00%"
"04/10/2017","0.0960","0.0960","0.0960","0.0960","-15.04%"
"04/08/2017","0.1130","0.1170","0.1170","0.1130","-0.88%"
"04/07/2017","0.1140","0.1140","0.1140","0.1140","-16.79%"
"04/06/2017","0.1370","0.1370","0.1370","0.1370","8.73%"
"04/05/2017","0.1260","0.1260","0.1260","0.1260","0.80%"
"04/04/2017","0.1250","0.1250","0.1250","0.1250","15.74%"
"04/03/2017","0.1080","0.1080","0.1080","0.1080","-16.28%"
"04/02/2017","0.1290","0.1230","0.1290","0.1230","0.78%"
"03/31/2017","0.1280","0.1280","0.1280","0.1280","17.43%"
"03/30/2017","0.1090","0.1090","0.1090","0.1090","-24.83%"
"03/29/2017","0.1450","0.1450","0.1450","0.1450","-19.89%"
"03/28/2017","0.1810","0.1810","0.1810","0.1810","5.85%"
"03/27/2017","0.1710","0.1710","0.1710","0.1710","11.76%"
"03/26/2017","0.1530","0.1530","0.1530","0.1530","-7.27%"
"03/24/2017","0.1650","0.1650","0.1650","0.1650","3.77%"
"03/23/2017","0.1590","0.1590","0.1590","0.1590","41.96%"
"03/22/2017","0.1120","0.1120","0.1120","0.1120","-22.76%"
"03/21/2017","0.1450","0.1450","0.1450","0.1450","70.59%"
"03/20/2017","0.0850","0.0850","0.0850","0.0850","8.97%"
"03/18/2017","0.0780","0.0900","0.0900","0.0780","-8.24%"
"03/17/2017","0.0850","0.0850","0.0850","0.0850","-4.49%"
"03/16/2017","0.0890","0.0890","0.0890","0.0890","102.27%"
"03/15/2017","0.0440","0.0440","0.0440","0.0440","-40.54%"
"03/14/2017","0.0740","0.0740","0.0740","0.0740","-23.71%"
"03/13/2017","0.0970","0.0970","0.0970","0.0970","-1.02%"
"03/12/2017","0.0980","0.0980","0.0980","0.0980","1.03%"
"03/10/2017","0.0970","0.0970","0.0970","0.0970","-8.49%"
"03/09/2017","0.1060","0.1060","0.1060","0.1060","17.78%"
"03/08/2017","0.0900","0.0900","0.0900","0.0900","-12.62%"
"03/07/2017","0.1030","0.1030","0.1030","0.1030","-5.50%"
"03/06/2017","0.1090","0.1090","0.1090","0.1090","17.20%"
"03/04/2017","0.0930","0.0930","0.0930","0.0930","1.09%"
"03/03/2017","0.0920","0.0920","0.0920","0.0920","-26.98%"
"03/02/2017","0.1260","0.1260","0.1260","0.1260","10.53%"
"03/01/2017","0.1140","0.1140","0.1140","0.1140","16.33%"
"02/28/2017","0.0980","0.0980","0.0980","0.0980","-2.97%"
"02/27/2017","0.1010","0.1010","0.1010","0.1010","7.45%"
"02/24/2017","0.0940","0.0940","0.0940","0.0940","-1.05%"
"02/23/2017","0.0950","0.0950","0.0950","0.0950","23.38%"
"02/22/2017","0.0770","0.0770","0.0770","0.0770","-24.51%"
"02/21/2017","0.1020","0.1020","0.1020","0.1020","3.03%"
"02/20/2017","0.0990","0.0990","0.0990","0.0990","15.12%"
"02/19/2017","0.0860","0.0860","0.0860","0.0860","-2.27%"
"02/17/2017","0.0880","0.0880","0.0880","0.0880","-11.11%"
"02/16/2017","0.0990","0.0990","0.0990","0.0990","-7.48%"
"02/15/2017","0.1070","0.1070","0.1070","0.1070","-12.30%"
"02/14/2017","0.1220","0.1220","0.1220","0.1220","2.52%"
"02/13/2017","0.1190","0.1190","0.1190","0.1190","26.60%"
"02/11/2017","0.0940","0.0940","0.1020","0.0940","0.00%"
"02/10/2017","0.0940","0.0940","0.0940","0.0940","-8.74%"
"02/09/2017","0.1030","0.1030","0.1030","0.1030","27.16%"
"02/08/2017","0.0810","0.0810","0.0810","0.0810","-10.00%"
"02/07/2017","0.0900","0.0900","0.0900","0.0900","-5.26%"
"02/06/2017","0.0950","0.0950","0.0950","0.0950","-18.10%"
"02/05/2017","0.1160","0.1160","0.1160","0.1160","13.73%"
"02/04/2017","0.1020","0.1160","0.1160","0.1020","-2.86%"
"02/03/2017","0.1050","0.1050","0.1050","0.1050","-11.02%"
"02/02/2017","0.1180","0.1180","0.1180","0.1180","-18.62%"
"02/01/2017","0.1450","0.1450","0.1450","0.1450","10.69%"
"01/31/2017","0.1310","0.1310","0.1310","0.1310","-10.27%"
"01/30/2017","0.1460","0.1460","0.1460","0.1460","-8.18%"
"01/27/2017","0.1590","0.1590","0.1590","0.1590","-17.19%"
"01/26/2017","0.1920","0.1920","0.1920","0.1920","10.34%"
"01/25/2017","0.1740","0.1740","0.1740","0.1740","-1.14%"
"01/24/2017","0.1760","0.1760","0.1760","0.1760","17.33%"
"01/23/2017","0.1500","0.1500","0.1500","0.1500","-22.28%"
"01/20/2017","0.1930","0.1930","0.1930","0.1930","-7.21%"
"01/19/2017","0.2080","0.2080","0.2080","0.2080","5.58%"
"01/18/2017","0.1970","0.1970","0.1970","0.1970","10.06%"
"01/17/2017","0.1790","0.1790","0.1790","0.1790","18.54%"
"01/16/2017","0.1510","0.1510","0.1510","0.1510","-17.93%"
"01/13/2017","0.1840","0.1840","0.1840","0.1840","12.88%"
"01/12/2017","0.1630","0.1630","0.1630","0.1630","-8.43%"
"01/11/2017","0.1780","0.1780","0.1780","0.1780","-14.83%"
"01/10/2017","0.2090","0.2090","0.2090","0.2090","15.47%"
"01/09/2017","0.1810","0.1810","0.1810","0.1810","-16.20%"
"01/07/2017","0.2160","0.2220","0.2220","0.2160","1.89%"
"01/06/2017","0.2120","0.2120","0.2120","0.2120","78.15%"
"01/05/2017","0.1190","0.1190","0.1190","0.1190","-21.19%"
"01/04/2017","0.1510","0.1510","0.1510","0.1510","14.39%"
"01/03/2017","0.1320","0.1320","0.1320","0.1320","109.52%"
"01/02/2017","0.0630","0.0630","0.0630","0.0630","23.53%"
"12/31/2016","0.0510","0.0790","0.0790","0.0510","-35.44%"
"12/30/2016","0.0790","0.0790","0.0790","0.0790","17.91%"
"12/29/2016","0.0670","0.0670","0.0670","0.0670","19.64%"
"12/28/2016","0.0560","0.0560","0.0560","0.0560","-21.13%"
"12/27/2016","0.0710","0.0620","0.0710","0.0620","14.52%"
"12/25/2016","0.0620","0.0710","0.0710","0.0620","-21.52%"
"12/23/2016","0.0790","0.0790","0.0790","0.0790","6.76%"
"12/22/2016","0.0740","0.0740","0.0740","0.0740","-15.91%"
"12/21/2016","0.0880","0.0880","0.0880","0.0880","8.64%"
"12/20/2016","0.0810","0.0810","0.0810","0.0810","-10.99%"
"12/19/2016","0.0910","0.0910","0.0910","0.0910","-38.51%"
"12/18/2016","0.1480","0.1310","0.1480","0.1310","12.98%"
"12/17/2016","0.1310","0.1440","0.1440","0.1310","-4.38%"
"12/16/2016","0.1370","0.1370","0.1370","0.1370","-6.16%"
"12/15/2016","0.1460","0.1460","0.1460","0.1460","36.45%"
"12/14/2016","0.1070","0.1070","0.1070","0.1070","-24.11%"
"12/13/2016","0.1410","0.1410","0.1410","0.1410","12.80%"
"12/12/2016","0.1250","0.1250","0.1250","0.1250","-16.11%"
"12/11/2016","0.1490","0.1490","0.1490","0.1490","-3.25%"
"12/10/2016","0.1540","0.1490","0.1540","0.1490","4.76%"
"12/09/2016","0.1470","0.1470","0.1470","0.1470","36.11%"
"12/08/2016","0.1080","0.1080","0.1080","0.1080","-0.92%"
"12/07/2016","0.1090","0.1090","0.1090","0.1090","-24.31%"
"12/06/2016","0.1440","0.1440","0.1440","0.1440","35.85%"
"12/05/2016","0.1060","0.1060","0.1060","0.1060","-3.64%"
"12/04/2016","0.1100","0.0980","0.1100","0.0980","0.00%"
"12/02/2016","0.1100","0.1100","0.1100","0.1100","-33.33%"
"12/01/2016","0.1650","0.1650","0.1650","0.1650","18.71%"
"11/30/2016","0.1390","0.1390","0.1390","0.1390","54.44%"
"11/29/2016","0.0900","0.0900","0.0900","0.0900","-8.16%"
"11/28/2016","0.0980","0.0980","0.0980","0.0980","-18.33%"
"11/26/2016","0.1200","0.1150","0.1260","0.1150","-2.44%"
"11/25/2016","0.1230","0.1230","0.1230","0.1230","-9.56%"
