"Date","Price","Open","High","Low","Change %"
"11/10/2011","0.548","0.548","0.548","0.548","0.00%"
"11/09/2011","0.548","0.548","0.548","0.548","0.00%"
"11/08/2011","0.548","0.548","0.548","0.548","0.18%"
"11/07/2011","0.547","0.547","0.547","0.547","0.00%"
"11/04/2011","0.547","0.547","0.547","0.547","-0.55%"
"11/03/2011","0.550","0.550","0.550","0.550","0.00%"
"11/02/2011","0.550","0.550","0.550","0.550","0.36%"
"11/01/2011","0.548","0.548","0.548","0.548","0.00%"
"10/31/2011","0.548","0.548","0.548","0.548","0.00%"
"10/28/2011","0.548","0.548","0.548","0.548","0.00%"
"10/27/2011","0.548","0.548","0.548","0.548","0.00%"
"10/26/2011","0.548","0.548","0.548","0.548","0.00%"
"10/25/2011","0.548","0.548","0.548","0.548","0.00%"
"10/24/2011","0.548","0.548","0.548","0.548","0.55%"
"10/21/2011","0.545","0.545","0.545","0.545","-0.91%"
"10/20/2011","0.550","0.550","0.550","0.550","0.00%"
"10/19/2011","0.550","0.550","0.550","0.550","0.00%"
"10/18/2011","0.550","0.550","0.550","0.550","0.00%"
"10/17/2011","0.550","0.550","0.550","0.550","0.00%"
"10/14/2011","0.550","0.550","0.550","0.550","0.00%"
"10/13/2011","0.550","0.550","0.550","0.550","0.00%"
"10/12/2011","0.550","0.550","0.550","0.550","-0.36%"
"10/11/2011","0.552","0.552","0.552","0.552","-0.54%"
"10/10/2011","0.555","0.555","0.555","0.555","0.18%"
"10/07/2011","0.554","0.554","0.554","0.554","0.18%"
"10/06/2011","0.553","0.553","0.553","0.553","0.00%"
"10/05/2011","0.553","0.553","0.553","0.553","0.00%"
"10/04/2011","0.553","0.553","0.553","0.553","0.00%"
"10/03/2011","0.553","0.553","0.553","0.553","0.91%"
"09/30/2011","0.548","0.548","0.548","0.548","-0.36%"
"09/29/2011","0.550","0.550","0.550","0.550","0.36%"
"09/28/2011","0.548","0.548","0.548","0.548","0.00%"
"09/27/2011","0.548","0.548","0.548","0.548","0.18%"
"09/26/2011","0.547","0.547","0.547","0.547","-0.18%"
"09/23/2011","0.548","0.548","0.548","0.548","0.00%"
"09/22/2011","0.548","0.548","0.548","0.548","-0.54%"
"09/21/2011","0.551","0.551","0.551","0.551","-0.36%"
"09/20/2011","0.553","0.553","0.553","0.553","0.36%"
"09/19/2011","0.551","0.551","0.551","0.551","-0.54%"
"09/16/2011","0.554","0.554","0.554","0.554","0.00%"
"09/15/2011","0.554","0.554","0.554","0.554","-0.36%"
"09/14/2011","0.556","0.556","0.556","0.556","0.00%"
"09/13/2011","0.556","0.556","0.556","0.556","-0.18%"
"09/12/2011","0.557","0.557","0.557","0.557","-0.18%"
"09/09/2011","0.558","0.558","0.558","0.558","0.00%"
"09/08/2011","0.558","0.558","0.558","0.558","-0.53%"
"09/07/2011","0.561","0.561","0.561","0.561","0.00%"
"09/06/2011","0.561","0.561","0.561","0.561","0.18%"
"09/05/2011","0.560","0.560","0.560","0.560","0.36%"
"09/02/2011","0.558","0.558","0.558","0.558","0.18%"
"09/01/2011","0.557","0.557","0.557","0.557","0.00%"
"08/31/2011","0.557","0.557","0.557","0.557","0.00%"
"08/30/2011","0.557","0.557","0.557","0.557","0.36%"
"08/26/2011","0.555","0.555","0.555","0.555","-0.36%"
"08/25/2011","0.557","0.557","0.557","0.557","0.36%"
"08/24/2011","0.555","0.555","0.555","0.555","0.54%"
"08/23/2011","0.552","0.552","0.552","0.552","0.00%"
"08/22/2011","0.552","0.552","0.552","0.552","0.36%"
"08/19/2011","0.550","0.550","0.550","0.550","0.00%"
"08/18/2011","0.550","0.550","0.550","0.550","0.00%"
"08/17/2011","0.550","0.550","0.550","0.550","0.00%"
"08/16/2011","0.550","0.550","0.550","0.550","0.00%"
"08/15/2011","0.550","0.550","0.550","0.550","0.36%"
"08/12/2011","0.548","0.548","0.548","0.548","0.00%"
"08/11/2011","0.548","0.548","0.548","0.548","0.37%"
"08/10/2011","0.546","0.546","0.546","0.546","-1.09%"
"08/09/2011","0.552","0.552","0.552","0.552","0.00%"
"08/08/2011","0.552","0.552","0.552","0.552","-1.08%"
"08/05/2011","0.558","0.558","0.558","0.558","-0.89%"
"08/04/2011","0.563","0.563","0.563","0.563","0.54%"
"08/03/2011","0.560","0.560","0.560","0.560","-0.36%"
"08/02/2011","0.562","0.562","0.562","0.562","-0.18%"
"08/01/2011","0.563","0.563","0.563","0.563","0.18%"
"07/29/2011","0.562","0.562","0.562","0.562","-1.06%"
"07/28/2011","0.568","0.568","0.568","0.568","-0.35%"
"07/27/2011","0.570","0.570","0.570","0.570","0.00%"
"07/26/2011","0.570","0.570","0.570","0.570","-0.35%"
"07/25/2011","0.572","0.572","0.572","0.572","0.00%"
"07/22/2011","0.572","0.572","0.572","0.572","-0.17%"
"07/21/2011","0.573","0.573","0.573","0.573","0.00%"
"07/20/2011","0.573","0.573","0.573","0.573","0.53%"
"07/19/2011","0.570","0.570","0.570","0.570","-0.35%"
"07/18/2011","0.572","0.572","0.572","0.572","-0.52%"
"07/15/2011","0.575","0.575","0.575","0.575","0.17%"
"07/14/2011","0.574","0.574","0.574","0.574","0.35%"
"07/13/2011","0.572","0.572","0.572","0.572","0.70%"
"07/12/2011","0.568","0.568","0.568","0.568","-0.87%"
"07/11/2011","0.573","0.573","0.573","0.573","-0.35%"
"07/08/2011","0.575","0.575","0.575","0.575","0.00%"
"07/07/2011","0.575","0.575","0.575","0.575","0.00%"
"07/06/2011","0.575","0.575","0.575","0.575","-0.35%"
"07/05/2011","0.577","0.577","0.577","0.577","0.00%"
"07/04/2011","0.577","0.577","0.577","0.577","0.35%"
"07/01/2011","0.575","0.575","0.575","0.575","-0.35%"
"06/30/2011","0.577","0.577","0.577","0.577","0.00%"
"06/29/2011","0.577","0.577","0.577","0.577","0.00%"
"06/28/2011","0.577","0.577","0.577","0.577","0.00%"
"06/27/2011","0.577","0.577","0.577","0.577","0.35%"
"06/24/2011","0.575","0.575","0.575","0.575","0.35%"
"06/23/2011","0.573","0.573","0.573","0.573","-0.69%"
"06/22/2011","0.577","0.577","0.577","0.577","-0.86%"
"06/21/2011","0.582","0.582","0.582","0.582","0.00%"
"06/20/2011","0.582","0.582","0.582","0.582","0.69%"
"06/17/2011","0.578","0.578","0.578","0.578","-0.34%"
"06/16/2011","0.580","0.580","0.580","0.580","-0.34%"
"06/15/2011","0.582","0.582","0.582","0.582","-0.17%"
"06/14/2011","0.583","0.583","0.583","0.583","-0.17%"
"06/13/2011","0.584","0.584","0.584","0.584","0.17%"
"06/10/2011","0.583","0.583","0.583","0.583","-0.68%"
"06/09/2011","0.587","0.587","0.587","0.587","-0.51%"
"06/08/2011","0.590","0.590","0.590","0.590","0.51%"
"06/07/2011","0.587","0.587","0.587","0.587","0.17%"
"06/06/2011","0.586","0.586","0.586","0.586","-0.68%"
"06/03/2011","0.590","0.590","0.590","0.590","-0.17%"
"06/02/2011","0.591","0.591","0.591","0.591","-1.01%"
"06/01/2011","0.597","0.597","0.597","0.597","-0.17%"
"05/31/2011","0.598","0.598","0.598","0.598","0.17%"
"05/27/2011","0.597","0.597","0.597","0.597","0.17%"
"05/26/2011","0.596","0.596","0.596","0.596","-0.17%"
"05/25/2011","0.597","0.597","0.597","0.597","0.00%"
"05/24/2011","0.597","0.597","0.597","0.597","-0.33%"
"05/23/2011","0.599","0.599","0.599","0.599","-0.50%"
"05/20/2011","0.602","0.602","0.602","0.602","0.00%"
"05/19/2011","0.602","0.602","0.602","0.602","0.17%"
"05/18/2011","0.601","0.601","0.601","0.601","-0.50%"
"05/17/2011","0.604","0.604","0.604","0.604","0.50%"
"05/16/2011","0.601","0.601","0.601","0.601","-0.83%"
"05/13/2011","0.606","0.606","0.606","0.606","0.66%"
"05/12/2011","0.602","0.602","0.602","0.602","-0.50%"
"05/11/2011","0.605","0.605","0.605","0.605","0.83%"
"05/10/2011","0.600","0.600","0.600","0.600","0.33%"
"05/09/2011","0.598","0.598","0.598","0.598","-0.17%"
"05/06/2011","0.599","0.599","0.599","0.599","-0.99%"
"05/05/2011","0.605","0.605","0.605","0.605","-0.33%"
"05/04/2011","0.607","0.607","0.607","0.607","0.33%"
"05/03/2011","0.605","0.605","0.605","0.605","-0.33%"
"04/28/2011","0.607","0.607","0.607","0.607","0.33%"
"04/27/2011","0.605","0.605","0.605","0.605","-0.17%"
"04/26/2011","0.606","0.606","0.606","0.606","-0.33%"
"04/21/2011","0.608","0.608","0.608","0.608","-0.65%"
"04/20/2011","0.612","0.612","0.612","0.612","-0.49%"
"04/19/2011","0.615","0.615","0.615","0.615","0.49%"
"04/18/2011","0.612","0.612","0.612","0.612","0.33%"
"04/15/2011","0.610","0.610","0.610","0.610","-0.33%"
"04/14/2011","0.612","0.612","0.612","0.612","-0.97%"
"04/13/2011","0.618","0.618","0.618","0.618","-1.44%"
"04/12/2011","0.627","0.627","0.627","0.627","-6.56%"
"04/11/2011","0.671","0.671","0.671","0.671","-1.76%"
"04/08/2011","0.683","0.683","0.683","0.683","0.00%"
"04/07/2011","0.683","0.683","0.683","0.683","0.00%"
"04/06/2011","0.683","0.683","0.683","0.683","0.44%"
"04/05/2011","0.680","0.680","0.680","0.680","2.72%"
"04/04/2011","0.662","0.662","0.662","0.662","-0.15%"
"04/01/2011","0.663","0.663","0.663","0.663","0.76%"
"03/31/2011","0.658","0.658","0.658","0.658","0.92%"
"03/30/2011","0.652","0.652","0.652","0.652","2.19%"
"03/29/2011","0.638","0.638","0.638","0.638","0.16%"
"03/28/2011","0.637","0.637","0.637","0.637","1.43%"
"03/25/2011","0.628","0.628","0.628","0.628","-0.32%"
"03/24/2011","0.630","0.630","0.630","0.630","-0.32%"
"03/23/2011","0.632","0.632","0.632","0.632","0.32%"
"03/22/2011","0.630","0.630","0.630","0.630","2.11%"
"03/21/2011","0.617","0.617","0.617","0.617","0.00%"
"03/18/2011","0.617","0.617","0.617","0.617","-0.80%"
"03/17/2011","0.622","0.622","0.622","0.622","0.00%"
"03/16/2011","0.622","0.622","0.622","0.622","0.32%"
"03/15/2011","0.620","0.620","0.620","0.620","-2.05%"
"03/14/2011","0.633","0.633","0.633","0.633","0.00%"
"03/11/2011","0.633","0.633","0.633","0.633","-1.09%"
"03/10/2011","0.640","0.640","0.640","0.640","-0.16%"
"03/09/2011","0.641","0.641","0.641","0.641","-0.47%"
"03/08/2011","0.644","0.644","0.644","0.644","0.78%"
"03/07/2011","0.639","0.639","0.639","0.639","0.63%"
"03/04/2011","0.635","0.635","0.635","0.635","1.11%"
"03/03/2011","0.628","0.628","0.628","0.628","1.62%"
"03/02/2011","0.618","0.618","0.618","0.618","0.00%"
"03/01/2011","0.618","0.618","0.618","0.618","-0.32%"
"02/28/2011","0.620","0.620","0.620","0.620","0.00%"
"02/25/2011","0.620","0.620","0.620","0.620","-1.59%"
"02/24/2011","0.630","0.630","0.630","0.630","0.32%"
"02/23/2011","0.628","0.628","0.628","0.628","-0.79%"
"02/22/2011","0.633","0.633","0.633","0.633","0.16%"
"02/21/2011","0.632","0.632","0.632","0.632","1.44%"
"02/18/2011","0.623","0.623","0.623","0.623","0.00%"
"02/17/2011","0.623","0.623","0.623","0.623","-0.80%"
"02/16/2011","0.628","0.628","0.628","0.628","-1.57%"
"02/15/2011","0.638","0.638","0.638","0.638","0.00%"
"02/14/2011","0.638","0.638","0.638","0.638","0.00%"
"02/11/2011","0.638","0.638","0.638","0.638","-6.45%"
"02/10/2011","0.682","0.682","0.682","0.682","0.59%"
"02/09/2011","0.678","0.678","0.678","0.678","0.89%"
"02/08/2011","0.672","0.672","0.672","0.672","1.82%"
"02/07/2011","0.660","0.660","0.660","0.660","6.11%"
"02/04/2011","0.622","0.622","0.622","0.622","0.65%"
"02/03/2011","0.618","0.618","0.618","0.618","0.98%"
"02/02/2011","0.612","0.612","0.612","0.612","2.00%"
"02/01/2011","0.600","0.600","0.600","0.600","0.33%"
"01/31/2011","0.598","0.598","0.598","0.598","0.00%"
"01/28/2011","0.598","0.598","0.598","0.598","0.00%"
"01/27/2011","0.598","0.598","0.598","0.598","1.01%"
"01/26/2011","0.592","0.592","0.592","0.592","-0.17%"
"01/25/2011","0.593","0.593","0.593","0.593","-3.89%"
"01/24/2011","0.617","0.617","0.617","0.617","0.00%"
"01/21/2011","0.617","0.617","0.617","0.617","-0.48%"
"01/20/2011","0.620","0.620","0.620","0.620","0.81%"
"01/19/2011","0.615","0.615","0.615","0.615","-0.32%"
"01/18/2011","0.617","0.617","0.617","0.617","0.82%"
"01/17/2011","0.612","0.612","0.612","0.612","0.66%"
"01/14/2011","0.608","0.608","0.608","0.608","0.00%"
"01/13/2011","0.608","0.608","0.608","0.608","0.16%"
"01/12/2011","0.607","0.607","0.607","0.607","0.83%"
"01/11/2011","0.602","0.602","0.602","0.602","0.67%"
"01/10/2011","0.598","0.598","0.598","0.598","1.01%"
"01/07/2011","0.592","0.592","0.592","0.592","0.34%"
"01/06/2011","0.590","0.590","0.590","0.590","0.51%"
"01/05/2011","0.587","0.587","0.587","0.587","-0.84%"
"01/04/2011","0.592","0.592","0.592","0.592","-0.50%"
"12/31/2010","0.595","0.595","0.595","0.595","-0.83%"
"12/30/2010","0.600","0.600","0.600","0.600","0.50%"
"12/29/2010","0.597","0.597","0.597","0.597","0.00%"
"12/24/2010","0.597","0.597","0.597","0.597","-0.50%"
"12/23/2010","0.600","0.600","0.600","0.600","0.00%"
"12/22/2010","0.600","0.600","0.600","0.600","-0.33%"
"12/21/2010","0.602","0.602","0.602","0.602","0.67%"
"12/20/2010","0.598","0.598","0.598","0.598","0.50%"
"12/17/2010","0.595","0.595","0.595","0.595","0.34%"
"12/16/2010","0.593","0.593","0.593","0.593","0.00%"
"12/15/2010","0.593","0.593","0.593","0.593","0.85%"
"12/14/2010","0.588","0.588","0.588","0.588","-0.34%"
"12/13/2010","0.590","0.590","0.590","0.590","0.85%"
"12/10/2010","0.585","0.585","0.585","0.585","0.00%"
"12/09/2010","0.585","0.585","0.585","0.585","0.34%"
"12/08/2010","0.583","0.583","0.583","0.583","0.52%"
"12/07/2010","0.580","0.580","0.580","0.580","0.00%"
"12/06/2010","0.580","0.580","0.580","0.580","0.00%"
"12/03/2010","0.580","0.580","0.580","0.580","1.22%"
"12/02/2010","0.573","0.573","0.573","0.573","0.17%"
"12/01/2010","0.572","0.572","0.572","0.572","0.35%"
"11/30/2010","0.570","0.570","0.570","0.570","0.53%"
"11/29/2010","0.567","0.567","0.567","0.567","-0.53%"
"11/26/2010","0.570","0.570","0.570","0.570","0.53%"
"11/25/2010","0.567","0.567","0.567","0.567","0.35%"
"11/24/2010","0.565","0.565","0.565","0.565","0.36%"
"11/23/2010","0.563","0.563","0.563","0.563","-0.71%"
"11/22/2010","0.567","0.567","0.567","0.567","-0.53%"
"11/19/2010","0.570","0.570","0.570","0.570","0.35%"
"11/18/2010","0.568","0.568","0.568","0.568","0.00%"
"11/17/2010","0.568","0.568","0.568","0.568","0.00%"
"11/16/2010","0.568","0.568","0.568","0.568","0.18%"
"11/15/2010","0.567","0.567","0.567","0.567","0.00%"
"11/12/2010","0.567","0.567","0.567","0.567","0.00%"
"11/11/2010","0.567","0.567","0.567","0.567","0.00%"
"11/10/2010","0.567","0.567","0.567","0.567","0.71%"
"11/09/2010","0.563","0.563","0.563","0.563","0.00%"
"11/08/2010","0.563","0.563","0.563","0.563","0.00%"
"11/05/2010","0.563","0.563","0.563","0.563","-0.35%"
"11/04/2010","0.565","0.565","0.565","0.565","-0.53%"
"11/03/2010","0.568","0.568","0.568","0.568","0.18%"
"11/02/2010","0.567","0.567","0.567","0.567","-0.18%"
"11/01/2010","0.568","0.568","0.568","0.568","0.53%"
"10/29/2010","0.565","0.565","0.565","0.565","0.18%"
"10/28/2010","0.564","0.564","0.564","0.564","0.71%"
"10/27/2010","0.560","0.560","0.560","0.560","0.00%"
"10/26/2010","0.560","0.560","0.560","0.560","-0.36%"
"10/25/2010","0.562","0.562","0.562","0.562","-0.18%"
"10/22/2010","0.563","0.563","0.563","0.563","-0.71%"
"10/21/2010","0.567","0.567","0.567","0.567","0.00%"
"10/20/2010","0.567","0.567","0.567","0.567","0.35%"
"10/19/2010","0.565","0.565","0.565","0.565","0.00%"
"10/18/2010","0.565","0.565","0.565","0.565","0.36%"
"10/15/2010","0.563","0.563","0.563","0.563","-0.88%"
"10/14/2010","0.568","0.568","0.568","0.568","0.00%"
"10/13/2010","0.568","0.568","0.568","0.568","-0.35%"
"10/12/2010","0.570","0.570","0.570","0.570","0.35%"
"10/11/2010","0.568","0.568","0.568","0.568","0.53%"
"10/08/2010","0.565","0.565","0.565","0.565","-0.35%"
"10/07/2010","0.567","0.567","0.567","0.567","0.35%"
"10/06/2010","0.565","0.565","0.565","0.565","0.00%"
"10/05/2010","0.565","0.565","0.565","0.565","0.53%"
"10/04/2010","0.562","0.562","0.562","0.562","0.90%"
"10/01/2010","0.557","0.557","0.557","0.557","0.91%"
"09/30/2010","0.552","0.552","0.552","0.552","0.00%"
"09/29/2010","0.552","0.552","0.552","0.552","-0.18%"
"09/28/2010","0.553","0.553","0.553","0.553","0.00%"
"09/27/2010","0.553","0.553","0.553","0.553","-0.36%"
"09/24/2010","0.555","0.555","0.555","0.555","0.91%"
"09/23/2010","0.550","0.550","0.550","0.550","-0.36%"
"09/22/2010","0.552","0.552","0.552","0.552","-0.18%"
"09/21/2010","0.553","0.553","0.553","0.553","0.18%"
"09/20/2010","0.552","0.552","0.552","0.552","0.36%"
"09/17/2010","0.550","0.550","0.550","0.550","-0.36%"
"09/16/2010","0.552","0.552","0.552","0.552","0.36%"
"09/15/2010","0.550","0.550","0.550","0.550","0.00%"
"09/14/2010","0.550","0.550","0.550","0.550","0.00%"
"09/13/2010","0.550","0.550","0.550","0.550","0.36%"
"09/10/2010","0.548","0.548","0.548","0.548","-0.36%"
"09/09/2010","0.550","0.550","0.550","0.550","0.36%"
"09/08/2010","0.548","0.548","0.548","0.548","0.18%"
"09/07/2010","0.547","0.547","0.547","0.547","0.00%"
"09/06/2010","0.547","0.547","0.547","0.547","0.00%"
"09/03/2010","0.547","0.547","0.547","0.547","-0.18%"
"09/02/2010","0.548","0.548","0.548","0.548","0.00%"
"09/01/2010","0.548","0.548","0.548","0.548","0.18%"
"08/31/2010","0.547","0.547","0.547","0.547","0.37%"
"08/27/2010","0.545","0.545","0.545","0.545","0.00%"
"08/26/2010","0.545","0.545","0.545","0.545","-0.37%"
"08/25/2010","0.547","0.547","0.547","0.547","0.00%"
"08/24/2010","0.547","0.547","0.547","0.547","0.00%"
"08/23/2010","0.547","0.547","0.547","0.547","0.37%"
"08/20/2010","0.545","0.545","0.545","0.545","-0.18%"
"08/19/2010","0.546","0.546","0.546","0.546","-0.36%"
"08/18/2010","0.548","0.548","0.548","0.548","0.18%"
"08/17/2010","0.547","0.547","0.547","0.547","0.37%"
"08/16/2010","0.545","0.545","0.545","0.545","0.00%"
"08/13/2010","0.545","0.545","0.545","0.545","-0.37%"
"08/12/2010","0.547","0.547","0.547","0.547","-0.18%"
"08/11/2010","0.548","0.548","0.548","0.548","-0.90%"
"08/10/2010","0.553","0.553","0.553","0.553","-0.36%"
"08/09/2010","0.555","0.555","0.555","0.555","0.00%"
"08/06/2010","0.555","0.555","0.555","0.555","0.36%"
"08/05/2010","0.553","0.553","0.553","0.553","0.00%"
"08/04/2010","0.553","0.553","0.553","0.553","-0.36%"
"08/03/2010","0.555","0.555","0.555","0.555","-0.36%"
"08/02/2010","0.557","0.557","0.557","0.557","-0.18%"
"07/30/2010","0.558","0.558","0.558","0.558","1.09%"
"07/29/2010","0.552","0.552","0.552","0.552","-0.54%"
"07/28/2010","0.555","0.555","0.555","0.555","0.54%"
"07/27/2010","0.552","0.552","0.552","0.552","0.00%"
"07/26/2010","0.552","0.552","0.552","0.552","0.91%"
"07/23/2010","0.547","0.547","0.547","0.547","-0.55%"
"07/22/2010","0.550","0.550","0.550","0.550","0.00%"
"07/21/2010","0.550","0.550","0.550","0.550","0.00%"
"07/20/2010","0.550","0.550","0.550","0.550","-0.54%"
"07/19/2010","0.553","0.553","0.553","0.553","-0.36%"
"07/16/2010","0.555","0.555","0.555","0.555","-0.54%"
"07/15/2010","0.558","0.558","0.558","0.558","-0.71%"
"07/14/2010","0.562","0.562","0.562","0.562","-0.53%"
"07/13/2010","0.565","0.565","0.565","0.565","0.53%"
"07/12/2010","0.562","0.562","0.562","0.562","0.36%"
"07/09/2010","0.560","0.560","0.560","0.560","0.54%"
"07/08/2010","0.557","0.557","0.557","0.557","0.00%"
"07/07/2010","0.557","0.557","0.557","0.557","0.36%"
"07/06/2010","0.555","0.555","0.555","0.555","-0.36%"
"07/05/2010","0.557","0.557","0.557","0.557","0.91%"
"07/02/2010","0.552","0.552","0.552","0.552","0.00%"
"07/01/2010","0.552","0.552","0.552","0.552","-0.18%"
"06/30/2010","0.553","0.553","0.553","0.553","1.47%"
"06/29/2010","0.545","0.545","0.545","0.545","0.37%"
"06/28/2010","0.543","0.543","0.543","0.543","0.00%"
"06/25/2010","0.543","0.543","0.543","0.543","0.00%"
"06/24/2010","0.543","0.543","0.543","0.543","0.00%"
"06/23/2010","0.543","0.543","0.543","0.543","0.56%"
"06/22/2010","0.540","0.540","0.540","0.540","0.00%"
"06/21/2010","0.540","0.540","0.540","0.540","0.00%"
"06/18/2010","0.540","0.540","0.540","0.540","0.00%"
"06/17/2010","0.540","0.540","0.540","0.540","0.00%"
"06/16/2010","0.540","0.540","0.540","0.540","0.00%"
"06/15/2010","0.540","0.540","0.540","0.540","0.37%"
"06/14/2010","0.538","0.538","0.538","0.538","0.00%"
"06/11/2010","0.538","0.538","0.538","0.538","0.00%"
"06/10/2010","0.538","0.538","0.538","0.538","0.56%"
"06/09/2010","0.535","0.535","0.535","0.535","-0.37%"
"06/08/2010","0.537","0.537","0.537","0.537","0.37%"
"06/07/2010","0.535","0.535","0.535","0.535","0.00%"
"06/04/2010","0.535","0.535","0.535","0.535","0.00%"
"06/03/2010","0.535","0.535","0.535","0.535","0.00%"
"06/02/2010","0.535","0.535","0.535","0.535","0.38%"
"06/01/2010","0.533","0.533","0.533","0.533","-0.93%"
"05/28/2010","0.538","0.538","0.538","0.538","0.19%"
"05/27/2010","0.537","0.537","0.537","0.537","0.00%"
"05/26/2010","0.537","0.537","0.537","0.537","0.75%"
"05/25/2010","0.533","0.533","0.533","0.533","-0.37%"
"05/24/2010","0.535","0.535","0.535","0.535","-0.37%"
"05/21/2010","0.537","0.537","0.537","0.537","0.00%"
"05/20/2010","0.537","0.537","0.537","0.537","0.37%"
"05/19/2010","0.535","0.535","0.535","0.535","0.00%"
"05/18/2010","0.535","0.535","0.535","0.535","0.00%"
"05/17/2010","0.535","0.535","0.535","0.535","0.00%"
"05/14/2010","0.535","0.535","0.535","0.535","0.00%"
"05/13/2010","0.535","0.535","0.535","0.535","-0.37%"
"05/12/2010","0.537","0.537","0.537","0.537","0.00%"
"05/11/2010","0.537","0.537","0.537","0.537","-0.19%"
"05/10/2010","0.538","0.538","0.538","0.538","-0.37%"
"05/07/2010","0.540","0.540","0.540","0.540","0.75%"
"05/06/2010","0.536","0.536","0.536","0.536","-0.19%"
"05/05/2010","0.537","0.537","0.537","0.537","0.00%"
"05/04/2010","0.537","0.537","0.537","0.537","0.00%"
"04/30/2010","0.537","0.537","0.537","0.537","0.37%"
"04/29/2010","0.535","0.535","0.535","0.535","0.00%"
"04/28/2010","0.535","0.535","0.535","0.535","-0.37%"
"04/27/2010","0.537","0.537","0.537","0.537","-0.19%"
"04/26/2010","0.538","0.538","0.538","0.538","0.00%"
"04/23/2010","0.538","0.538","0.538","0.538","0.56%"
"04/22/2010","0.535","0.535","0.535","0.535","0.00%"
"04/21/2010","0.535","0.535","0.535","0.535","0.00%"
"04/20/2010","0.535","0.535","0.535","0.535","0.00%"
"04/19/2010","0.535","0.535","0.535","0.535","-0.37%"
"04/16/2010","0.537","0.537","0.537","0.537","0.00%"
"04/15/2010","0.537","0.537","0.537","0.537","0.37%"
"04/14/2010","0.535","0.535","0.535","0.535","0.38%"
"04/13/2010","0.533","0.533","0.533","0.533","-0.74%"
"04/12/2010","0.537","0.537","0.537","0.537","0.00%"
"04/09/2010","0.537","0.537","0.537","0.537","0.00%"
"04/08/2010","0.537","0.537","0.537","0.537","0.00%"
"04/07/2010","0.537","0.537","0.537","0.537","0.00%"
"04/06/2010","0.537","0.537","0.537","0.537","0.00%"
"04/01/2010","0.537","0.537","0.537","0.537","0.00%"
"03/31/2010","0.537","0.537","0.537","0.537","0.00%"
"03/30/2010","0.537","0.537","0.537","0.537","0.00%"
"03/29/2010","0.537","0.537","0.537","0.537","0.00%"
"03/26/2010","0.537","0.537","0.537","0.537","0.00%"
"03/25/2010","0.537","0.537","0.537","0.537","0.00%"
"03/24/2010","0.537","0.537","0.537","0.537","0.75%"
"03/23/2010","0.533","0.533","0.533","0.533","-0.37%"
"03/22/2010","0.535","0.535","0.535","0.535","0.00%"
"03/19/2010","0.535","0.535","0.535","0.535","0.00%"
"03/18/2010","0.535","0.535","0.535","0.535","-0.37%"
"03/17/2010","0.537","0.537","0.537","0.537","0.75%"
"03/16/2010","0.533","0.533","0.533","0.533","-0.37%"
"03/15/2010","0.535","0.535","0.535","0.535","0.56%"
"03/12/2010","0.532","0.532","0.532","0.532","0.38%"
"03/11/2010","0.530","0.530","0.530","0.530","0.00%"
"03/10/2010","0.530","0.530","0.530","0.530","0.00%"
"03/09/2010","0.530","0.530","0.530","0.530","0.00%"
"03/08/2010","0.530","0.530","0.530","0.530","0.00%"
"03/05/2010","0.530","0.530","0.530","0.530","0.00%"
"03/04/2010","0.530","0.530","0.530","0.530","0.00%"
"03/03/2010","0.530","0.530","0.530","0.530","0.00%"
"03/02/2010","0.530","0.530","0.530","0.530","0.57%"
"03/01/2010","0.527","0.527","0.527","0.527","0.38%"
"02/26/2010","0.525","0.525","0.525","0.525","0.00%"
"02/25/2010","0.525","0.525","0.525","0.525","-1.32%"
"02/24/2010","0.532","0.532","0.532","0.532","0.38%"
"02/23/2010","0.530","0.530","0.530","0.530","0.00%"
"02/22/2010","0.530","0.530","0.530","0.530","0.00%"
"02/19/2010","0.530","0.530","0.530","0.530","0.00%"
"02/18/2010","0.530","0.530","0.530","0.530","0.00%"
"02/17/2010","0.530","0.530","0.530","0.530","0.57%"
"02/16/2010","0.527","0.527","0.527","0.527","-0.57%"
"02/15/2010","0.530","0.530","0.530","0.530","0.00%"
"02/12/2010","0.530","0.530","0.530","0.530","0.00%"
"02/11/2010","0.530","0.530","0.530","0.530","0.38%"
"02/10/2010","0.528","0.528","0.528","0.528","0.00%"
"02/09/2010","0.528","0.528","0.528","0.528","0.96%"
"02/08/2010","0.523","0.523","0.523","0.523","2.15%"
"02/05/2010","0.512","0.512","0.512","0.512","0.79%"
"02/04/2010","0.508","0.508","0.508","0.508","-1.36%"
"02/03/2010","0.515","0.515","0.515","0.515","0.39%"
"02/02/2010","0.513","0.513","0.513","0.513","-0.97%"
"02/01/2010","0.518","0.518","0.518","0.518","-0.38%"
"01/29/2010","0.520","0.520","0.520","0.520","-0.57%"
"01/28/2010","0.523","0.523","0.523","0.523","0.58%"
"01/27/2010","0.520","0.520","0.520","0.520","-0.38%"
"01/26/2010","0.522","0.522","0.522","0.522","-0.95%"
"01/25/2010","0.527","0.527","0.527","0.527","-0.57%"
"01/22/2010","0.530","0.530","0.530","0.530","-0.56%"
"01/21/2010","0.533","0.533","0.533","0.533","-0.37%"
"01/20/2010","0.535","0.535","0.535","0.535","0.56%"
"01/19/2010","0.532","0.532","0.532","0.532","1.72%"
"01/18/2010","0.523","0.523","0.523","0.523","1.95%"
"01/15/2010","0.513","0.513","0.513","0.513","-0.39%"
